"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","ambiguity_a","continuation_a","group_a"
"27730","Native","Native 19",11,"spillover","tt","spillover tt",4,0,511,511,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27733","Native","Native 19",21,"spillover","tt","spillover tt",2,0,928,928,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27734","Native","Native 19",1,"spillover","tt","spillover tt",2,0,1187,1187,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27735","Native","Native 19",15,"spillover","tt","spillover tt",4,0,1185,1185,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27737","Native","Native 19",16,"spillover","tt","spillover tt",1,0,872,872,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27739","Native","Native 19",23,"spillover","tt","spillover tt",4,0,922,922,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27740","Native","Native 19",6,"spillover","tt","spillover tt",3,0,734,734,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27743","Native","Native 19",24,"spillover","tt","spillover tt",1,0,804,804,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27745","Native","Native 19",8,"spillover","tt","spillover tt",1,0,451,451,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27746","Native","Native 19",18,"spillover","tt","spillover tt",3,0,1105,1105,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27747","Native","Native 19",5,"spillover","tt","spillover tt",2,0,289,289,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27754","Native","Native 19",13,"spillover","tt","spillover tt",2,0,2377,2377,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27758","Native","Native 19",3,"spillover","tt","spillover tt",4,0,1414,1414,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27759","Native","Native 19",17,"spillover","tt","spillover tt",2,0,502,502,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27760","Native","Native 19",10,"spillover","tt","spillover tt",3,0,1024,1024,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27762","Native","Native 19",20,"spillover","tt","spillover tt",1,0,2621,2621,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27763","Native","Native 19",14,"spillover","tt","spillover tt",3,0,413,413,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27766","Native","Native 19",4,"spillover","tt","spillover tt",1,0,777,777,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27767","Native","Native 19",9,"spillover","tt","spillover tt",2,0,1112,1112,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27768","Native","Native 19",22,"spillover","tt","spillover tt",3,0,717,717,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27770","Native","Native 19",7,"spillover","tt","spillover tt",4,0,342,342,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27771","Native","Native 19",2,"spillover","tt","spillover tt",3,0,675,675,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27774","Native","Native 19",12,"spillover","tt","spillover tt",1,0,1317,1317,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27775","Native","Native 19",19,"spillover","tt","spillover tt",4,0,1210,1210,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27778","Native","Native 20",3,"spillover","tt","spillover tt",1,0,1526,1526,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27781","Native","Native 20",21,"spillover","tt","spillover tt",3,0,1385,1385,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27783","Native","Native 20",14,"spillover","tt","spillover tt",4,0,503,503,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27784","Native","Native 20",1,"spillover","tt","spillover tt",3,0,1004,1004,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27785","Native","Native 20",23,"spillover","tt","spillover tt",1,0,1320,1320,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27789","Native","Native 20",5,"spillover","tt","spillover tt",3,0,1570,1570,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27795","Native","Native 20",17,"spillover","tt","spillover tt",3,0,1154,1154,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27796","Native","Native 20",15,"spillover","tt","spillover tt",1,0,588,588,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27797","Native","Native 20",7,"spillover","tt","spillover tt",1,0,1007,1007,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27800","Native","Native 20",10,"spillover","tt","spillover tt",4,0,1340,1340,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27801","Native","Native 20",24,"spillover","tt","spillover tt",2,0,157,157,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27805","Native","Native 20",18,"spillover","tt","spillover tt",4,0,727,727,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27807","Native","Native 20",20,"spillover","tt","spillover tt",2,0,511,511,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27808","Native","Native 20",19,"spillover","tt","spillover tt",1,0,327,327,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27810","Native","Native 20",6,"spillover","tt","spillover tt",4,0,433,433,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27811","Native","Native 20",8,"spillover","tt","spillover tt",2,0,200,200,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27812","Native","Native 20",4,"spillover","tt","spillover tt",2,0,3547,3547,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27813","Native","Native 20",12,"spillover","tt","spillover tt",2,0,169,169,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27814","Native","Native 20",2,"spillover","tt","spillover tt",4,0,415,415,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27817","Native","Native 20",16,"spillover","tt","spillover tt",2,0,369,369,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27820","Native","Native 20",13,"spillover","tt","spillover tt",3,0,1330,1330,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27822","Native","Native 20",22,"spillover","tt","spillover tt",4,0,603,603,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27824","Native","Native 20",9,"spillover","tt","spillover tt",3,0,895,895,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27825","Native","Native 20",11,"spillover","tt","spillover tt",1,0,647,647,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27827","Native","Native 21",21,"spillover","tt","spillover tt",4,0,227,227,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27829","Native","Native 21",1,"spillover","tt","spillover tt",4,0,571,571,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27833","Native","Native 21",7,"spillover","tt","spillover tt",2,0,946,946,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27834","Native","Native 21",16,"spillover","tt","spillover tt",3,0,373,373,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27835","Native","Native 21",6,"spillover","tt","spillover tt",1,0,600,600,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27836","Native","Native 21",13,"spillover","tt","spillover tt",4,0,956,956,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27837","Native","Native 21",20,"spillover","tt","spillover tt",3,0,730,730,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27839","Native","Native 21",4,"spillover","tt","spillover tt",3,0,879,879,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27842","Native","Native 21",8,"spillover","tt","spillover tt",3,0,223,223,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27844","Native","Native 21",9,"spillover","tt","spillover tt",4,0,419,419,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27845","Native","Native 21",22,"spillover","tt","spillover tt",1,0,256,256,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27848","Native","Native 21",11,"spillover","tt","spillover tt",2,0,352,352,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27851","Native","Native 21",12,"spillover","tt","spillover tt",3,0,1032,1032,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27853","Native","Native 21",19,"spillover","tt","spillover tt",2,0,460,460,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27855","Native","Native 21",24,"spillover","tt","spillover tt",3,0,291,291,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27856","Native","Native 21",23,"spillover","tt","spillover tt",2,0,413,413,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27858","Native","Native 21",14,"spillover","tt","spillover tt",1,0,580,580,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27860","Native","Native 21",17,"spillover","tt","spillover tt",4,0,490,490,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27861","Native","Native 21",3,"spillover","tt","spillover tt",2,0,1637,1637,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27862","Native","Native 21",15,"spillover","tt","spillover tt",2,0,593,593,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27866","Native","Native 21",5,"spillover","tt","spillover tt",4,0,314,314,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27867","Native","Native 21",2,"spillover","tt","spillover tt",1,0,252,252,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27869","Native","Native 21",10,"spillover","tt","spillover tt",1,0,236,236,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27872","Native","Native 21",18,"spillover","tt","spillover tt",1,0,350,350,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27875","Native","Native 22",16,"spillover","tt","spillover tt",4,0,988,988,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27878","Native","Native 22",24,"spillover","tt","spillover tt",4,0,642,642,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27879","Native","Native 22",6,"spillover","tt","spillover tt",2,0,509,509,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27881","Native","Native 22",11,"spillover","tt","spillover tt",3,0,358,358,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27885","Native","Native 22",10,"spillover","tt","spillover tt",2,0,533,533,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27886","Native","Native 22",18,"spillover","tt","spillover tt",2,0,529,529,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27887","Native","Native 22",17,"spillover","tt","spillover tt",1,0,877,877,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27888","Native","Native 22",7,"spillover","tt","spillover tt",3,0,705,705,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27889","Native","Native 22",4,"spillover","tt","spillover tt",4,0,945,945,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27891","Native","Native 22",9,"spillover","tt","spillover tt",1,0,1414,1414,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27892","Native","Native 22",13,"spillover","tt","spillover tt",1,0,1475,1475,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27894","Native","Native 22",20,"spillover","tt","spillover tt",4,0,1626,1626,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27899","Native","Native 22",5,"spillover","tt","spillover tt",1,0,581,581,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27900","Native","Native 22",21,"spillover","tt","spillover tt",1,0,215,215,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27903","Native","Native 22",12,"spillover","tt","spillover tt",4,0,1142,1142,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27904","Native","Native 22",3,"spillover","tt","spillover tt",3,0,1430,1430,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27905","Native","Native 22",22,"spillover","tt","spillover tt",2,0,351,351,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27908","Native","Native 22",8,"spillover","tt","spillover tt",4,0,1320,1320,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27909","Native","Native 22",1,"spillover","tt","spillover tt",1,0,1565,1565,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27910","Native","Native 22",23,"spillover","tt","spillover tt",3,0,1420,1420,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27915","Native","Native 22",19,"spillover","tt","spillover tt",3,0,1330,1330,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27916","Native","Native 22",2,"spillover","tt","spillover tt",2,0,525,525,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27918","Native","Native 22",14,"spillover","tt","spillover tt",2,0,778,778,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27921","Native","Native 22",15,"spillover","tt","spillover tt",3,0,553,553,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27922","Native","Native 23",21,"spillover","tt","spillover tt",3,0,838,838,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27923","Native","Native 23",24,"spillover","tt","spillover tt",2,0,983,983,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27924","Native","Native 23",7,"spillover","tt","spillover tt",1,0,1276,1276,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27928","Native","Native 23",15,"spillover","tt","spillover tt",1,0,681,681,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27932","Native","Native 23",20,"spillover","tt","spillover tt",2,0,897,897,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27934","Native","Native 23",18,"spillover","tt","spillover tt",4,0,911,911,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27935","Native","Native 23",3,"spillover","tt","spillover tt",1,0,1422,1422,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27936","Native","Native 23",9,"spillover","tt","spillover tt",3,0,846,846,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27937","Native","Native 23",2,"spillover","tt","spillover tt",4,0,336,336,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27939","Native","Native 23",4,"spillover","tt","spillover tt",2,0,472,472,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27941","Native","Native 23",16,"spillover","tt","spillover tt",2,0,505,505,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27943","Native","Native 23",14,"spillover","tt","spillover tt",4,0,240,240,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27945","Native","Native 23",6,"spillover","tt","spillover tt",4,0,482,482,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27947","Native","Native 23",22,"spillover","tt","spillover tt",4,0,362,362,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27948","Native","Native 23",23,"spillover","tt","spillover tt",1,0,526,526,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27949","Native","Native 23",12,"spillover","tt","spillover tt",2,0,396,396,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27950","Native","Native 23",1,"spillover","tt","spillover tt",3,0,340,340,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27951","Native","Native 23",19,"spillover","tt","spillover tt",1,0,676,676,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27953","Native","Native 23",13,"spillover","tt","spillover tt",3,0,603,603,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27957","Native","Native 23",8,"spillover","tt","spillover tt",2,0,499,499,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27959","Native","Native 23",17,"spillover","tt","spillover tt",3,0,1123,1123,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27965","Native","Native 23",10,"spillover","tt","spillover tt",4,0,579,579,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27966","Native","Native 23",11,"spillover","tt","spillover tt",1,0,164,164,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27969","Native","Native 23",5,"spillover","tt","spillover tt",3,0,970,970,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27970","Native","Native 24",12,"spillover","tt","spillover tt",1,0,733,733,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27972","Native","Native 24",3,"spillover","tt","spillover tt",4,0,387,387,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27973","Native","Native 24",23,"spillover","tt","spillover tt",4,0,367,367,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27974","Native","Native 24",20,"spillover","tt","spillover tt",1,0,360,360,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27979","Native","Native 24",4,"spillover","tt","spillover tt",1,0,198,198,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27982","Native","Native 24",11,"spillover","tt","spillover tt",4,0,222,222,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27983","Native","Native 24",7,"spillover","tt","spillover tt",4,0,730,730,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27985","Native","Native 24",14,"spillover","tt","spillover tt",3,0,476,476,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"27991","Native","Native 24",19,"spillover","tt","spillover tt",4,0,241,241,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"27992","Native","Native 24",5,"spillover","tt","spillover tt",2,0,584,584,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27996","Native","Native 24",16,"spillover","tt","spillover tt",1,0,826,826,"Ambiguous","Consistent",0.5,-0.5,-0.5
"27997","Native","Native 24",21,"spillover","tt","spillover tt",2,0,320,320,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"27999","Native","Native 24",10,"spillover","tt","spillover tt",3,0,177,177,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28001","Native","Native 24",17,"spillover","tt","spillover tt",2,0,286,286,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28003","Native","Native 24",15,"spillover","tt","spillover tt",4,0,395,395,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28004","Native","Native 24",8,"spillover","tt","spillover tt",1,0,273,273,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28005","Native","Native 24",1,"spillover","tt","spillover tt",2,0,186,186,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28008","Native","Native 24",2,"spillover","tt","spillover tt",3,0,500,500,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28010","Native","Native 24",13,"spillover","tt","spillover tt",2,0,351,351,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28011","Native","Native 24",9,"spillover","tt","spillover tt",2,0,177,177,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28012","Native","Native 24",18,"spillover","tt","spillover tt",3,0,177,177,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28015","Native","Native 24",6,"spillover","tt","spillover tt",3,0,375,375,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28016","Native","Native 24",24,"spillover","tt","spillover tt",1,0,189,189,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28017","Native","Native 24",22,"spillover","tt","spillover tt",3,0,228,228,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28018","Native","Native 25",21,"spillover","tt","spillover tt",3,0,770,770,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28019","Native","Native 25",22,"spillover","tt","spillover tt",4,0,443,443,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28021","Native","Native 25",19,"spillover","tt","spillover tt",1,0,211,211,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28024","Native","Native 25",6,"spillover","tt","spillover tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28025","Native","Native 25",13,"spillover","tt","spillover tt",3,0,511,511,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28027","Native","Native 25",8,"spillover","tt","spillover tt",2,0,1123,1123,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28028","Native","Native 25",3,"spillover","tt","spillover tt",1,0,400,400,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28029","Native","Native 25",20,"spillover","tt","spillover tt",2,0,1161,1161,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28030","Native","Native 25",1,"spillover","tt","spillover tt",3,0,1518,1518,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28031","Native","Native 25",17,"spillover","tt","spillover tt",3,0,619,619,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28033","Native","Native 25",5,"spillover","tt","spillover tt",3,0,550,550,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28035","Native","Native 25",12,"spillover","tt","spillover tt",2,0,1752,1752,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28037","Native","Native 25",16,"spillover","tt","spillover tt",2,0,420,420,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28039","Native","Native 25",24,"spillover","tt","spillover tt",2,0,507,507,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28040","Native","Native 25",11,"spillover","tt","spillover tt",1,1,0,NA,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28041","Native","Native 25",2,"spillover","tt","spillover tt",4,0,472,472,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28043","Native","Native 25",23,"spillover","tt","spillover tt",1,0,698,698,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28046","Native","Native 25",7,"spillover","tt","spillover tt",1,0,172,172,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28054","Native","Native 25",10,"spillover","tt","spillover tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28055","Native","Native 25",4,"spillover","tt","spillover tt",2,0,447,447,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28056","Native","Native 25",18,"spillover","tt","spillover tt",4,0,702,702,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28059","Native","Native 25",14,"spillover","tt","spillover tt",4,0,178,178,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28062","Native","Native 25",15,"spillover","tt","spillover tt",1,0,205,205,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28064","Native","Native 25",9,"spillover","tt","spillover tt",3,0,394,394,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28070","Native","Native 26",3,"spillover","tt","spillover tt",2,0,1636,1636,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28074","Native","Native 26",18,"spillover","tt","spillover tt",1,0,1158,1158,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28075","Native","Native 26",9,"spillover","tt","spillover tt",4,0,1974,1974,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28076","Native","Native 26",15,"spillover","tt","spillover tt",2,0,1132,1132,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28077","Native","Native 26",24,"spillover","tt","spillover tt",3,0,1159,1159,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28078","Native","Native 26",5,"spillover","tt","spillover tt",4,0,1941,1941,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28079","Native","Native 26",20,"spillover","tt","spillover tt",3,0,1289,1289,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28081","Native","Native 26",8,"spillover","tt","spillover tt",3,0,1476,1476,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28083","Native","Native 26",14,"spillover","tt","spillover tt",1,0,834,834,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28084","Native","Native 26",13,"spillover","tt","spillover tt",4,0,1445,1445,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28085","Native","Native 26",17,"spillover","tt","spillover tt",4,0,984,984,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28086","Native","Native 26",22,"spillover","tt","spillover tt",1,0,165,165,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28087","Native","Native 26",19,"spillover","tt","spillover tt",2,0,415,415,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28089","Native","Native 26",7,"spillover","tt","spillover tt",2,0,1728,1728,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28093","Native","Native 26",10,"spillover","tt","spillover tt",1,0,143,143,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28095","Native","Native 26",2,"spillover","tt","spillover tt",1,0,964,964,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28097","Native","Native 26",4,"spillover","tt","spillover tt",3,0,2805,2805,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28098","Native","Native 26",12,"spillover","tt","spillover tt",3,0,505,505,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28100","Native","Native 26",16,"spillover","tt","spillover tt",3,0,225,225,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28102","Native","Native 26",6,"spillover","tt","spillover tt",1,0,488,488,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28103","Native","Native 26",11,"spillover","tt","spillover tt",2,0,903,903,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28104","Native","Native 26",21,"spillover","tt","spillover tt",4,0,160,160,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28108","Native","Native 26",23,"spillover","tt","spillover tt",2,0,319,319,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28111","Native","Native 26",1,"spillover","tt","spillover tt",4,0,607,607,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28115","Native","Native 27",8,"spillover","tt","spillover tt",4,0,1581,1581,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28116","Native","Native 27",12,"spillover","tt","spillover tt",4,0,1584,1584,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28117","Native","Native 27",11,"spillover","tt","spillover tt",3,0,1470,1470,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28118","Native","Native 27",6,"spillover","tt","spillover tt",2,0,520,520,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28120","Native","Native 27",14,"spillover","tt","spillover tt",2,0,1197,1197,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28121","Native","Native 27",10,"spillover","tt","spillover tt",2,0,511,511,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28129","Native","Native 27",15,"spillover","tt","spillover tt",3,0,1046,1046,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28131","Native","Native 27",20,"spillover","tt","spillover tt",4,0,842,842,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28132","Native","Native 27",13,"spillover","tt","spillover tt",1,0,716,716,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28133","Native","Native 27",21,"spillover","tt","spillover tt",1,0,499,499,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28138","Native","Native 27",16,"spillover","tt","spillover tt",4,1,0,NA,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28139","Native","Native 27",23,"spillover","tt","spillover tt",3,0,658,658,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28140","Native","Native 27",7,"spillover","tt","spillover tt",3,0,817,817,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28141","Native","Native 27",1,"spillover","tt","spillover tt",1,0,783,783,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28143","Native","Native 27",18,"spillover","tt","spillover tt",2,0,1152,1152,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28145","Native","Native 27",19,"spillover","tt","spillover tt",3,0,310,310,"Ambiguous","Inconsistent",0.5,0.5,-0.5
"28146","Native","Native 27",22,"spillover","tt","spillover tt",2,0,197,197,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28147","Native","Native 27",4,"spillover","tt","spillover tt",4,0,1057,1057,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28150","Native","Native 27",17,"spillover","tt","spillover tt",1,0,173,173,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28156","Native","Native 27",24,"spillover","tt","spillover tt",4,0,840,840,"Unambiguous","Inconsistent",-0.5,0.5,-0.5
"28158","Native","Native 27",9,"spillover","tt","spillover tt",1,0,1523,1523,"Ambiguous","Consistent",0.5,-0.5,-0.5
"28159","Native","Native 27",2,"spillover","tt","spillover tt",2,0,1228,1228,"Unambiguous","Consistent",-0.5,-0.5,-0.5
"28160","Native","Native 27",5,"spillover","tt","spillover tt",1,0,942,942,"Ambiguous","Consistent",0.5,-0.5,-0.5
